ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,LandSize,Age,Latitude,Longitude,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average,closest_primary_school,distance_to_closest_primary,primary_school_ranking,closest_secondary_school,distance_to_closest_secondary,secondary_school_ranking
ID791708558,13 McKinley Dr,ROXBURGH PARK,460000.0,h,29/07/2017,3,2.0,3.0,266.0,19.0,-37.63544,144.93274,40220,389.45463091573924,45.0,0,394.3333333333333,1153.6666666666667,165.33333333333334,Roxburgh Park Primary School,178.34390159998057,not ranked,Roxburgh College,598.8459327137634,451
ID694591318,6 Brigden Ct,MILL PARK,663500.0,h,3/06/2017,3,2.0,1.0,991.0,104.0,-37.65887,145.06253999999996,45795,1151.2453915213757,49.22222222222222,0,1508.3333333333333,6073.0,553.6666666666666,St Francis of Assisi School,752.9442208639514,402,Mill Park Secondary College,593.3309422641379,484
ID623273402,37 Roxburgh St,ASCOT VALE,1306000.0,h,15/07/2017,3,1.0,0.0,199.0,119.0,-37.77561,144.91695,20039,429.89496573533603,20.0,0,2494.6666666666665,11307.0,1410.0,St Mary's School,537.4532604256382,159,Kensington Community High School,1565.4022344251898,not ranked
ID820357084,674 Victoria St,NORTH MELBOURNE,1266000.0,h,19/11/2016,2,1.0,0.0,161.0,59.0,-37.8043,144.9437,22239,295.20982556521517,7.0,0,71.0,261.0,20.0,North Melbourne Primary School,869.6634664169419,182,Simonds Catholic College,828.8031751463345,262
ID719566253,78a Allison Rd,ELSTERNWICK,900000.0,h,15/10/2016,2,1.0,1.0,198.0,139.0,-37.8824,145.0133,19954,1120.6704843444572,21.5,0,1566.6666666666667,8895.333333333334,491.0,Adass Israel School,477.7291635420536,not ranked,Adass Israel School,477.7291635420536,534
ID307166977,15 Faye St,MOORABBIN,1130000.0,h,27/11/2016,4,1.0,2.0,638.0,47.0,-37.9378,145.05700000000004,19872,1778.3784328958675,40.166666666666664,0,71.0,261.0,20.0,Southmoor Primary School,376.03901126141164,26,Bentleigh Secondary College,1188.1585215189846,230
ID246534037,164 Gower St,PRESTON,900000.0,h,3/09/2016,4,2.0,1.0,530.0,79.0,-37.7416,145.016,20012,1400.898827288758,28.3,0,659.0,5219.333333333333,338.3333333333333,Preston South Primary School,1026.3945392186852,not ranked,Northern College of the Arts and Technology,842.4192618073198,not ranked
ID790851892,7 Weigall St,BRUNSWICK EAST,1500000.0,h,22/04/2017,3,1.0,3.0,446.0,79.0,-37.7682,144.9835,20016,1052.781883399128,21.3,0,817.6666666666666,1779.6666666666667,181.0,Brunswick East Primary School,448.4543121421079,not ranked,Northcote High School,858.9395948167889,178
ID176991614,3/9 Cormac St,PRESTON,660000.0,t,18/03/2017,2,1.0,1.0,113.0,6.0,-37.7479,145.0153,20013,1358.2427843824544,26.3,0,705.3333333333334,5479.666666666667,335.0,Preston South Primary School,691.2291522919676,not ranked,Preston High School,1052.1479926163825,not ranked
ID548685224,16/384 Toorak Rd,SOUTH YARRA,550000.0,u,14/05/2016,2,1.0,1.0,0.0,49.0,-37.8406,145.0035,19947,460.01099959201537,16.214285714285715,0,1100.6666666666667,3636.3333333333335,457.3333333333333,Toorak Primary School,752.1113176206122,83,Melbourne High School,833.1272776022412,2
ID111893712,16 Riverview Rd,BALWYN NORTH,1890000.0,h,19/08/2017,3,2.0,1.0,632.0,79.0,-37.79094,145.07899,19893,3739.3185214759274,23.76923076923077,0,959.0,4476.666666666667,324.0,Balwyn North Primary School,663.5359972384856,142,Balwyn High School,794.5455818056977,44
ID733544123,86 Prospect Dr,KEILOR EAST,690000.0,h,8/10/2016,3,2.0,2.0,568.0,49.0,-37.7469,144.8526,20003,3966.9051181404534,29.375,0,555.6666666666666,1129.0,160.66666666666666,St Peter's School,669.3581946753193,345,Essendon Keilor College,1705.7385219595792,460
ID316228636,10 Fenacre St,STRATHMORE,1220000.0,h,22/07/2017,4,1.0,2.0,750.0,59.0,-37.73051,144.91731,20034,958.7646465141589,31.0,0,1412.0,6364.0,699.3333333333334,Strathmore Primary School,557.4594437946696,265,Strathmore Secondary College,1090.4227324063634,133
ID747925760,67/337 Station St,THORNBURY,510000.0,u,27/06/2016,2,1.0,1.0,0.0,49.0,-37.7634,145.02100000000004,19930,1792.2011342745427,22.0,1,2403.6666666666665,5212.333333333333,586.6666666666666,Virtual School Victoria,440.52853493410447,not ranked,Virtual School Victoria,440.52853493410447,not ranked
ID864134172,61 Willis St,KENSINGTON,829000.0,h,28/05/2016,3,2.0,2.0,84.0,13.0,-37.7935,144.9187,20026,897.3379959883035,6.4,0,271.6666666666667,771.6666666666666,74.0,Kensington Primary School,789.640806456032,116,Kensington Community High School,867.9446317616837,not ranked
ID742352025,17 Irilbarra Rd,CANTERBURY,3400000.0,h,19/11/2016,4,1.0,4.0,845.0,11.0,-37.8184,145.0702,19892,852.7440187300525,21.785714285714285,0,3703.6666666666665,18944.0,2039.3333333333333,Camberwell Grammar School,420.9554494517791,11,Canterbury Girls Secondary College,231.3853705372674,91
ID320044014,46 Meredith St,BROADMEADOWS,1335000.0,h,19/08/2017,3,1.0,1.0,697.0,39.0,-37.6882,144.92541,22254,767.8031527511031,32.0,0,684.0,1695.6666666666667,161.0,Meadows Primary School,372.9094864303781,not ranked,Penola Catholic College,630.7493518446402,361
ID472700014,1 Alma St,ABERFELDIE,1436000.0,h,3/09/2017,4,3.0,3.0,511.0,97.0,-37.75788,144.90487,22253,1018.384516617967,18.333333333333332,0,817.6666666666666,1779.6666666666667,181.0,Resurrection House,140.0936525631312,329,Ave Maria College,623.8117916968827,111
ID509414534,66 Roseberry St,HAWTHORN EAST,1865000.0,h,4/03/2017,3,2.0,2.0,431.0,69.0,-37.8269,145.0496,19903,600.173050765762,17.904761904761905,0,1253.6666666666667,7401.333333333333,484.6666666666667,Auburn Primary School,741.2287160490984,344,SEDA College (Victoria),574.7396515186758,not ranked
ID812553606,42 View St,MONT ALBERT,2200000.0,h,13/08/2016,4,2.0,2.0,931.0,89.0,-37.8226,145.1103,19896,548.3560853718405,28.785714285714285,0,278.0,489.0,65.0,Our Lady of Perpetual Succour School,835.5958965636404,178,Kingswood College,1348.9164788738974,106
ID862084266,110 Baroda St,TRAVANCORE,1562000.0,h,15/10/2016,4,2.0,1.0,621.0,119.0,-37.7778,144.9346,20039,1158.1568430430607,20.0,0,922.6666666666666,5201.0,296.6666666666667,Flemington Primary School,325.4229754295761,341,Mount Alexander 7-12 College,499.33185373772676,348
ID877599955,30 Petrie St,FRANKSTON,938000.0,h,3/09/2017,3,1.0,1.0,972.0,69.0,-38.13954,145.13086,19855,562.7169733653043,68.81818181818181,1,517.3333333333334,2973.0,288.6666666666667,Frankston Primary School,1074.2184883861457,not ranked,John Paul College,828.7148189871414,291
ID615785905,2/212 Roden St,WEST MELBOURNE,1055000.0,t,8/10/2016,2,1.0,1.0,0.0,10.0,-37.8094,144.9452,22239,472.90321839755995,7.0,0,584.3333333333334,2731.6666666666665,211.66666666666666,North Melbourne Primary School,1280.0938819882504,182,Simonds Catholic College,776.0686995341125,262
ID322401321,3 Waratah Dr,TEMPLESTOWE LOWER,1201000.0,h,3/09/2016,4,2.0,2.0,657.0,41.0,-37.7624,145.1175,19936,5015.580750947262,31.75,1,2403.6666666666665,5212.333333333333,586.6666666666666,St Kevin's School,488.9475069748469,130,Templestowe College,701.521862835608,307
ID390474301,311/13 Wellington St,ST KILDA,470000.0,u,26/07/2016,2,1.0,1.0,0.0,139.0,-37.8562,144.9844,19957,671.2611569707414,15.5,1,1363.6666666666667,6287.666666666667,564.3333333333334,St Kilda Park Primary School,618.5730831830576,73,St Michael's Grammar School,730.5151914909917,58
ID392251250,27 Holloway Cl,SUNBURY,455000.0,h,17/06/2017,3,1.0,6.0,639.0,29.0,-37.56291,144.72848,15351,1804.1301749526988,45.75,0,1479.3333333333333,4398.666666666667,502.0,Kismet Park Primary School,260.58232368367703,not ranked,Sunbury College,1265.6774839363625,424
ID895939380,219 Glenlyon Rd,BRUNSWICK EAST,1330000.0,h,8/07/2017,3,2.0,1.0,161.0,129.0,-37.77289,144.97503,19969,1454.2268233882392,24.333333333333332,0,817.6666666666666,1779.6666666666667,181.0,Our Lady Help of Christians School,457.7004177754328,90,Sydney Road Community School,1210.8193401550095,447
ID260674608,313 Millers Rd,ALTONA NORTH,805000.0,h,22/07/2017,4,2.0,5.0,562.0,69.0,-37.84384,144.84637,19927,2713.8820800776243,24.428571428571427,0,2494.6666666666665,11307.0,1410.0,St Leo the Great Primary School,695.6372540760766,not ranked,Emmanuel College,1404.272260340392,180
ID736362334,9 Noble Ct,SUNSHINE WEST,615000.0,t,22/07/2017,3,2.0,1.0,358.0,20.0,-37.79573,144.79311,20020,1620.2763091322445,21.333333333333332,0,2532.3333333333335,5455.0,713.0,Ardeer South Primary School,966.7467600330015,not ranked,Marian College,1450.6742668135414,not ranked
ID841694740,12 Winston St,MAIDSTONE,930000.0,h,29/04/2017,3,1.0,2.0,660.0,64.0,-37.7851,144.8654,20022,1589.9724772169136,21.4,0,717.3333333333334,1763.0,318.6666666666667,Christ the King Primary School,411.96500031728993,not ranked,Caroline Chisholm Catholic College,1348.660443432572,235
ID251793360,131 Lord St,RICHMOND,3335000.0,h,3/12/2016,4,2.0,2.0,319.0,126.0,-37.8244,145.0044,19906,448.01389480646367,11.904761904761905,0,824.6666666666666,1890.3333333333333,159.33333333333334,Richmond Primary School,741.9137717602257,260,Richmond High School,790.8804197292435,not ranked
ID318476665,16 Leigh St,BENTLEIGH EAST,899000.0,h,10/09/2016,3,1.0,1.0,583.0,59.0,-37.9312,145.0795,19916,3013.101229744878,31.35483870967742,0,925.6666666666666,4701.333333333333,308.6666666666667,East Bentleigh Primary School,958.1589311038315,not ranked,St James' College,887.2455202016823,not ranked
ID439645423,22A Mernda Av,CARNEGIE,1508000.0,h,16/09/2017,3,2.0,2.0,338.0,8.0,-37.89235,145.04953999999995,19942,706.3604456541635,29.23076923076923,0,3767.6666666666665,18925.0,2042.3333333333333,Glen Huntly Primary School,331.05193965073806,290,Kilvington Grammar School,1082.3684157103826,37
ID171399103,12/66 Riddell Pde,ELSTERNWICK,626000.0,u,17/09/2016,2,1.0,1.0,1764.0,89.0,-37.8889,145.0043,19954,549.9351164169616,21.5,0,1566.6666666666667,8895.333333333334,491.0,Leibler Yavneh College,486.98405045501164,not ranked,Leibler Yavneh College,486.98405045501164,28
ID880448472,26 Bardia St,HEIDELBERG WEST,735000.0,h,22/07/2017,2,1.0,4.0,600.0,69.0,-37.74798,145.03765,19934,2252.527122270094,29.0,0,1173.6666666666667,8523.666666666666,974.6666666666666,St Pius X School,769.5267730300734,not ranked,Northern College of the Arts and Technology,1394.1154038961963,not ranked
ID382302570,10 Plover Cl,FRANKSTON,634000.0,h,23/09/2017,3,1.0,1.0,586.0,59.0,-38.14738,145.16653,19855,3567.6235520681444,68.81818181818181,0,517.3333333333334,2973.0,288.6666666666667,Karingal Heights Primary School,657.6829808404274,not ranked,McClelland Secondary College,716.8636620030841,355
ID873626020,398 Wattletree Rd,MALVERN EAST,1750000.0,h,22/08/2016,3,1.0,2.0,562.0,21.0,-37.8657,145.0536,22248,1631.1617444738072,19.5,0,610.0,1743.6666666666667,228.0,Sacre Coeur,474.13993289261936,176,Sacre Coeur,474.13993289261936,16
ID537688387,11 Somers St,BENTLEIGH,1450000.0,h,12/11/2016,4,1.0,1.0,567.0,14.0,-37.9149,145.0252,19939,1073.2852408860297,35.15384615384615,0,925.6666666666666,4701.333333333333,308.6666666666667,Bentleigh West Primary School,647.6264607560101,31,Brighton Secondary College,792.1477317134465,213
ID521361075,2/67 Staughton Rd,GLEN IRIS,1375000.0,h,15/10/2016,3,2.0,2.0,328.0,29.0,-37.8529,145.0605,19850,1654.4552326007147,26.666666666666668,0,1923.6666666666667,8979.333333333334,620.3333333333334,St Cecilia's School,477.0358495651872,50,Korowa Anglican Girls' School,1082.6948263447891,13
ID657869602,7/28 Elm St,HAWTHORN,395000.0,u,1/07/2017,1,1.0,1.0,910.0,9.0,-37.81333,145.01932,19905,996.7339719251172,13.952380952380953,0,1173.6666666666667,8523.666666666666,974.6666666666666,Hawthorn West Primary School,759.4932545674516,125,Xavier College,1038.0567386597506,53
ID214256352,19 Cynga St,PRESTON,920000.0,h,27/05/2017,3,1.0,2.0,693.0,69.0,-37.74528,145.01987,20013,1735.6490361616661,26.3,0,705.3333333333334,5479.666666666667,335.0,Preston South Primary School,1130.7738601292228,not ranked,Northern College of the Arts and Technology,755.6785084965366,not ranked
ID796937558,39 Elizabeth St,NEWPORT,930000.0,h,10/09/2016,3,1.0,1.0,307.0,99.0,-37.8389,144.8779,19994,657.0138859757519,16.310344827586206,0,71.0,261.0,20.0,Newport Lakes Primary School,65.86384168261301,228,Bayside P-12 College,2189.288427631894,243
ID426605908,38 Warwick Rd,SUNSHINE NORTH,435000.0,h,6/08/2016,2,1.0,4.0,343.0,59.0,-37.7689,144.8402,20004,1675.8646884369386,26.375,0,1363.6666666666667,6287.666666666667,564.3333333333334,Sunshine Christian School,385.6494688033895,not ranked,Braybrook College,1225.4337140539317,139
ID841694740,12 Winston St,MAIDSTONE,930000.0,h,29/04/2017,3,1.0,2.0,660.0,64.0,-37.7851,144.8654,20022,1589.9724772169136,21.4,0,717.3333333333334,1763.0,318.6666666666667,Christ the King Primary School,411.96500031728993,not ranked,Caroline Chisholm Catholic College,1348.660443432572,235
ID831089777,15 Avelin St,HAMPTON,1800000.0,h,28/05/2016,4,2.0,1.0,667.0,84.0,-37.9315,145.0109,19949,1097.8121460615237,31.5,0,1683.6666666666667,8938.666666666666,509.3333333333333,St Leonard's College,433.944250164645,33,St Leonard's College,433.944250164645,43
ID290802792,24 Swallow St,WERRIBEE,455000.0,h,12/08/2017,3,1.0,1.0,610.0,39.0,-37.88632,144.67582,19921,1944.4659163843025,35.142857142857146,1,98.66666666666667,190.66666666666666,19.0,Wyndham Park Primary School,173.99510927715713,not ranked,Heathdale Christian College,737.9398160970692,223
ID740350985,28 Alfred Rd,GLEN IRIS,1800000.0,h,3/12/2016,4,2.0,2.0,868.0,89.0,-37.8522,145.0893,19849,775.7561052188545,28.666666666666668,0,1923.6666666666667,8979.333333333334,620.3333333333334,Hartwell Primary School,627.5738910709518,78,Presbyterian Ladies' College,1607.8874607566245,6
ID455906372,12 Manfred St,WATSONIA,792000.0,h,16/09/2017,3,1.0,2.0,571.0,59.0,-37.71502,145.08844,19984,609.8313087240871,37.666666666666664,0,647.0,2861.3333333333335,222.66666666666666,Watsonia Primary School,899.8225310230132,not ranked,Greensborough Secondary College,768.3165471021035,341
ID683082263,6/91 Warrigal Rd,SURREY HILLS,1050000.0,u,29/07/2017,3,2.0,2.0,0.0,49.0,-37.83358,145.09884,19895,1049.9524791922047,25.5,0,2532.3333333333335,5455.0,713.0,Surrey Hills Primary School,913.8393676967862,141,Siena College Ltd,1430.0107448463305,not ranked
ID836303632,13 Smith Rd,CAMBERWELL,2177000.0,h,22/08/2016,3,1.0,2.0,635.0,99.0,-37.8454,145.0707,19850,455.31151113421436,26.666666666666668,0,3703.6666666666665,18944.0,2039.3333333333333,St Cecilia's School,748.5630797899175,50,Siena College Ltd,1672.4585067259748,not ranked
ID711389570,19 Tovey St,RESERVOIR,770000.0,h,8/04/2017,4,3.0,3.0,697.0,49.0,-37.701,144.9993,20009,1182.8623442709088,35.2,0,885.0,1901.0,227.66666666666666,William Ruthven Primary School,571.3897341293547,not ranked,William Ruthven Secondary College,571.2986554486238,435
ID562225801,4/95 Wilson St,BRIGHTON,760000.0,u,25/02/2017,2,1.0,2.0,0.0,19.0,-37.914,145.003,19951,601.8780864489862,26.5,0,2897.3333333333335,11243.0,942.0,Brighton Primary School,261.1146607548709,342,Brighton Grammar School,892.312716331109,46
ID995858774,27 Gaudion Rd,DONCASTER EAST,1655000.0,h,29/07/2017,6,3.0,2.0,692.0,54.0,-37.7746,145.15141,19898,5063.1618159454665,30.307692307692307,0,3327.0,11071.666666666666,1069.3333333333333,Serpell Primary School,638.6360651850333,10,East Doncaster Secondary College,1047.5980378763638,105
ID665188505,5 Glenice St,GREENSBOROUGH,740000.0,h,27/05/2017,3,1.0,3.0,580.0,57.0,-37.71536,145.10205,19985,1382.0070600159409,41.666666666666664,0,663.0,4010.0,377.0,Watsonia Heights Primary School,116.61119817173591,283,Montmorency Secondary College,1028.0526891518848,201
ID693259584,72 Sutherland St,HADFIELD,740000.0,h,20/05/2017,3,1.0,4.0,605.0,59.0,-37.706,144.9467,19961,1225.006943559592,39.0,0,1841.6666666666667,9184.666666666666,533.3333333333334,St Thomas More's School,211.39414111364695,431,Pascoe Vale Girls Secondary College,1621.737490476807,371
ID589059620,40 Winfield Rd,BALWYN NORTH,1480000.0,h,7/11/2016,3,1.0,2.0,992.0,29.0,-37.7977,145.1037,19896,2423.887409867579,28.785714285714285,0,925.6666666666666,4701.333333333333,308.6666666666667,St Bridget's School,201.46197811797532,256,Koonung Secondary College,1317.6578318443535,94
ID381185630,168 Mary St,RICHMOND,2368000.0,h,3/09/2017,4,1.0,3.0,390.0,69.0,-37.82483,145.00111,19906,643.0518474622321,11.904761904761905,0,885.0,1901.0,227.66666666666666,Richmond Primary School,557.1007441712594,260,Richmond High School,839.516209294618,not ranked
ID270640654,14 Park Rd,SURREY HILLS,1135000.0,h,25/02/2017,3,1.0,2.0,414.0,49.0,-37.8365,145.11,19895,1692.5261708430091,25.5,0,2532.3333333333335,5455.0,713.0,Our Lady of Perpetual Succour School,727.5381556719997,178,Kingswood College,864.3746450923153,106
ID548743875,32 Rose St,COBURG,901000.0,h,27/06/2016,2,1.0,1.0,545.0,79.0,-37.7445,144.9471,19965,1449.1971539647113,32.0,0,1071.3333333333333,5783.666666666667,419.6666666666667,Coburg West Primary School,298.57440730029094,233,Antonine College,532.1489271523595,482
ID294414848,6 Gresford St,SUNSHINE NORTH,735000.0,h,16/04/2016,4,2.0,5.0,635.0,44.0,-37.7693,144.8351,20004,1304.3598091308174,26.375,0,1363.6666666666667,6287.666666666667,564.3333333333334,Sunshine Christian School,121.02124519154309,not ranked,Braybrook College,1480.4313723923392,139
ID374730354,4/59 Wilson St,CHELTENHAM,850000.0,u,3/06/2017,2,1.0,2.0,0.0,49.0,-37.96021,145.05938,19866,832.4660625122388,42.125,0,1288.3333333333333,4242.333333333333,480.0,Our Lady of the Assumption School,590.148131329307,not ranked,Cheltenham Secondary College,1086.6987312803235,285
ID417862600,332 Albion St,BRUNSWICK,792000.0,h,12/11/2016,2,1.0,1.0,149.0,12.0,-37.7597,144.9528,19967,714.752039984847,27.333333333333332,0,958.6666666666666,5673.0,628.0,Brunswick North Primary School,209.1301865988433,not ranked,Brunswick Secondary College,1261.7184538152778,211
ID992186288,34 Martins La,VIEWBANK,870000.0,h,27/05/2017,3,2.0,2.0,291.0,19.0,-37.73253,145.0873,19983,1755.4925093646868,34.75,0,647.0,2861.3333333333335,222.66666666666666,Viewbank Primary School,340.67286300175607,238,Viewbank College,966.6967303289296,96
ID176906463,14 Eglinton St,MOONEE PONDS,1013000.0,h,15/10/2016,2,1.0,0.0,237.0,109.0,-37.769,144.91899999999995,20038,366.8773746191555,22.0,0,278.0,489.0,65.0,Moonee Ponds West Primary School,850.5772054032528,not ranked,Lowther Hall Anglican Grammar School,1072.3136816292276,not ranked
ID903345515,4 Erica Ct,BELLFIELD,1006000.0,h,12/08/2017,3,1.0,0.0,758.0,64.0,-37.75315,145.04062,19934,1650.5094034790654,29.0,0,817.6666666666666,1779.6666666666667,181.0,St Pius X School,854.0439607529396,not ranked,Thornbury High School,1406.1374907242919,209
ID955134153,10 Cronin Ct,CHELTENHAM,1138000.0,h,22/07/2017,4,2.0,1.0,536.0,39.0,-37.96768,145.07966000000005,19865,2027.5797918451049,44.6875,0,1288.3333333333333,4242.333333333333,480.0,Kingston Heath Primary School,548.1275403369299,304,Cheltenham Secondary College,1824.7477702797164,285
ID872987074,21 Runnymede St,DONCASTER EAST,1460000.0,h,29/07/2017,3,1.0,2.0,660.0,54.0,-37.77859,145.15755,19898,4664.856753949181,30.307692307692307,0,3327.0,11071.666666666666,1069.3333333333333,Doncaster Gardens Primary School,913.0321736094731,21,East Doncaster Secondary College,403.5735710031042,105
ID869429024,11 Evelyn Ct,DINGLEY VILLAGE,970000.0,h,19/08/2017,4,2.0,2.0,364.0,24.0,-37.96853,145.12948,19913,2984.958953233352,39.48148148148148,0,3327.0,11071.666666666666,1069.3333333333333,Spring Parks Primary School,1391.827278208957,not ranked,Heatherton Christian College,1986.132538049201,226
ID244921464,1/76 Scotsburn Av,CLAYTON,810000.0,u,16/09/2017,3,1.0,2.0,340.0,64.0,-37.92559,145.10804,22249,1101.7521265241792,33.666666666666664,0,56.333333333333336,98.33333333333333,19.0,Clarinda Primary School,475.66903744503355,not ranked,South Oakleigh Secondary College,1645.2200440070008,259
ID559745014,53 Scott Gr,KINGSBURY,731000.0,h,11/03/2017,2,1.0,0.0,640.0,19.0,-37.717,145.0312,20010,2131.37558400946,34.2,0,92.33333333333333,260.0,36.666666666666664,Our Lady of the Way School,427.2227077962916,417,Reservoir High School,598.7680959392588,346
ID686806673,2B Creek Pde,NORTHCOTE,2270000.0,h,10/12/2016,4,2.0,2.0,440.0,27.0,-37.7852,144.9975,19974,426.283163448965,15.142857142857142,0,136.33333333333334,302.6666666666667,42.0,Spensley Street Primary School,588.5726586150615,not ranked,Fitzroy High School,882.4535828056149,248
ID212644638,6/119 Anderson Rd,FAWKNER,445000.0,u,29/04/2017,2,1.0,1.0,196.0,59.0,-37.6956,144.9656,19961,818.8125850479439,39.0,0,1253.6666666666667,7401.333333333333,484.6666666666667,Moomba Park Primary School,143.71244212494193,not ranked,John Fawkner Secondary College,964.5864836543293,not ranked
ID665523637,15 Wattlebird Ct,BURWOOD,1750000.0,h,9/09/2017,4,2.0,4.0,514.0,19.0,-37.84248,145.10181,19895,2058.033761490586,25.5,0,941.3333333333334,5813.0,575.6666666666666,Wattle Park Primary School,390.6885475584276,89,Presbyterian Ladies' College,816.2198716251447,6
ID273430077,52 Lyndhurst St,RICHMOND,1236000.0,t,3/09/2016,3,2.0,1.0,675.0,119.0,-37.8206,145.0003,22247,971.5506244920814,10.0,0,824.6666666666666,1890.3333333333333,159.33333333333334,Richmond West Primary School,873.9740191887877,452,Richmond High School,418.0176059810601,not ranked
ID950011416,1/15 Cross Rd,CHELSEA,639000.0,u,22/07/2017,2,1.0,2.0,278.0,39.0,-38.04602,145.1191,19860,713.04147790841,56.15384615384615,0,5.0,73.0,1.0,Chelsea Primary School,1026.587504622884,not ranked,Cornish College,2624.0860299880783,176
ID139815063,22 Nimmo St,ESSENDON,1160000.0,h,10/09/2016,4,3.0,2.0,256.0,4.0,-37.7527,144.8957,22253,1841.3088109681885,18.333333333333332,0,334.6666666666667,1407.6666666666667,88.33333333333333,Our Lady of the Nativity School,413.31182821779646,373,Ave Maria College,479.50225889398047,111
ID312790411,87 Nicholson Pde,SUNSHINE WEST,450000.0,t,4/06/2016,3,3.0,1.0,344.0,15.0,-37.7967,144.8083,20020,1610.1951546525518,21.333333333333332,0,2403.6666666666665,5212.333333333333,586.6666666666666,Glengala Primary School,567.6454832989123,not ranked,Marian College,1016.504146909286,not ranked
ID634061432,403/19 Pentridge Bvd,COBURG,470000.0,u,18/06/2016,2,2.0,1.0,0.0,49.0,-37.7379,144.9683,19965,660.1181557573454,32.0,0,1071.3333333333333,5783.666666666667,419.6666666666667,St Paul's School,121.05871571546666,211,Australian International Academy of Education,259.2941550773532,not ranked
ID995695683,128 Widford St,GLENROY,710000.0,h,19/11/2016,3,1.0,1.0,796.0,59.0,-37.6955,144.9253,20031,833.3459236556765,38.0,1,1683.6666666666667,8938.666666666666,509.3333333333333,Glenroy Private,431.25364299821257,not ranked,Glenroy Private,431.25364299821257,not ranked
ID631071633,14 Sutherland St,HADFIELD,716000.0,h,27/11/2016,3,1.0,2.0,594.0,29.0,-37.709,144.9483,19962,1246.7365990912747,37.0,0,1683.6666666666667,8938.666666666666,509.3333333333333,St Thomas More's School,351.5147808654175,431,Pascoe Vale Girls Secondary College,1476.3303436218407,371
ID792114836,312 Glenferrie Rd,MALVERN,4700000.0,h,14/05/2016,4,3.0,2.0,879.0,24.0,-37.8527,145.0301,19945,1035.0266509692738,19.214285714285715,0,610.0,1743.6666666666667,228.0,Lauriston Girls' School,442.50152773232924,30,Lauriston Girls' School,442.50152773232924,not ranked
ID536301844,2/277 Warrigal Rd,BURWOOD,700000.0,t,27/05/2017,2,1.0,1.0,148.0,69.0,-37.84743,145.09657,19849,1484.6548486949198,28.666666666666668,0,941.3333333333334,5813.0,575.6666666666666,St Benedict's School,241.26418056789257,not ranked,Presbyterian Ladies' College,925.551167623672,6
ID429249240,10 Merryn Cl,BUNDOORA,680000.0,h,17/06/2017,3,1.0,1.0,539.0,49.0,-37.68274,145.05832,45795,3816.1814888150693,49.22222222222222,0,684.0,1695.6666666666667,161.0,Mill Park Primary School,1124.1433559460036,not ranked,Parade College,1125.729909116336,173
ID562878109,48/48 Eucalyptus Dr,MAIDSTONE,349000.0,u,16/04/2016,2,1.0,1.0,0.0,8.0,-37.7795,144.8729,20022,2366.6089583639923,21.4,0,610.0,1743.6666666666667,228.0,Footscray North Primary School,1300.5262008994625,235,Maribyrnong Secondary College,1349.4723515611745,192
ID688908438,2/11 Howson St,BRUNSWICK WEST,640000.0,u,20/05/2017,2,1.0,1.0,559.0,49.0,-37.7707,144.9488,19969,994.5607138657937,24.333333333333332,0,941.3333333333334,5813.0,575.6666666666666,Brunswick South West Primary School,464.63396253355893,316,Brunswick Secondary College,546.8824089591884,211
ID629919702,7/7 Old Plenty Rd,SOUTH MORANG,386000.0,u,1/07/2017,3,1.0,1.0,216.0,10.0,-37.64491,145.09233,52159,95.88701622438607,51.333333333333336,0,101.66666666666667,251.33333333333334,18.666666666666668,Marymede Catholic College,211.4589689260483,not ranked,Marymede Catholic College,211.4589689260483,231
ID410405478,192 Murray Rd,PRESTON,821000.0,h,27/11/2016,3,1.0,2.0,396.0,14.0,-37.7385,145.0103,20012,860.9856158923533,28.3,0,659.0,5219.333333333333,338.3333333333333,Preston Primary School,885.194014526053,250,Preston High School,497.8210309901952,not ranked
ID943927968,2/29 Maddox Rd,NEWPORT,735000.0,t,16/04/2016,3,2.0,2.0,0.0,12.0,-37.8436,144.8691,19994,1278.4136894526494,16.310344827586206,0,71.0,261.0,20.0,Newport Gardens Primary School,180.6519122107808,411,Bayside P-12 College,2114.156444675516,243
ID939123107,13 Caroline St,CLIFTON HILL,1060000.0,h,7/11/2016,3,1.0,0.0,193.0,119.0,-37.7899,144.9984,19974,296.6605497440351,15.142857142857142,0,1071.3333333333333,5783.666666666667,419.6666666666667,Spensley Street Primary School,593.1816106562802,not ranked,Fitzroy High School,1109.9435004468876,248
ID824918845,133 Lennon Bvd,POINT COOK,715000.0,h,12/08/2017,4,2.0,2.0,630.0,13.0,-37.89807,144.73925,46468,3221.1543330032114,28.133333333333333,0,1609.3333333333333,6840.666666666667,525.6666666666666,Featherbrook P-9 College,985.1255689403332,not ranked,Featherbrook P-9 College,985.1255689403332,not ranked
ID174195364,1/21 Nola St,DONCASTER,735000.0,u,26/07/2016,3,1.0,1.0,302.0,17.0,-37.7809,145.1061,19896,4288.956010845684,28.785714285714285,0,1566.6666666666667,8895.333333333334,491.0,St Gregory the Great School,1424.1002640497202,174,Templestowe College,2069.372481017908,307
